station_id,ln_nm,stin_nm,mv_path_dv_cd,mv_path_dv_nm,mg_no,path_label,floor_sequence,n_steps,n_elevator,n_escalator,guide_text,guide_lines
KR_1_0118,1호선,녹양,1,출입구-승강장,4,2번 출입구 → 가능 방면,1F → 2F,5,0,0,2번 출입구 → 개집표기 통과 → [1F] 가능방면 지상1층 엘리베이터 → [2F] 가능방면 지상2층 승강장 엘리베이터 → [2F] 가능방면 승강장,1. 2번 출입구 | 2. 개집표기 통과 | 3. [1F] 가능방면 지상1층 엘리베이터 | 4. [2F] 가능방면 지상2층 승강장 엘리베이터 | 5. [2F] 가능방면 승강장
KR_1_0002,1호선,가능,1,출입구-승강장,1,1번 출입구 → 녹양 방면,1F → 2F,5,0,0,1번 출입구 → 개집표기 통과 → [1F] 녹양방면 지상1층 엘리베이터 → [2F] 녹양방면 지상2층 승강장 엘리베이터 → [2F] 녹양방면 승강장,1. 1번 출입구 | 2. 개집표기 통과 | 3. [1F] 녹양방면 지상1층 엘리베이터 | 4. [2F] 녹양방면 지상2층 승강장 엘리베이터 | 5. [2F] 녹양방면 승강장
KR_1_0002,1호선,가능,1,출입구-승강장,2,2번 출입구 → 녹양 방면,1F → 2F,5,0,0,2번 출입구 → 개집표기 통과 → [1F] 녹양방면 지상1층 엘리베이터 → [2F] 녹양방면 지상2층 승강장 엘리베이터 → [2F] 녹양방면 승강장,1. 2번 출입구 | 2. 개집표기 통과 | 3. [1F] 녹양방면 지상1층 엘리베이터 | 4. [2F] 녹양방면 지상2층 승강장 엘리베이터 | 5. [2F] 녹양방면 승강장
KR_1_0002,1호선,가능,1,출입구-승강장,3,3번 출입구 → 녹양 방면,1F → 2F,5,0,0,3번 출입구 → 개집표기 통과 → [1F] 녹양방면 지상1층 엘리베이터 → [2F] 녹양방면 지상2층 승강장 엘리베이터 → [2F] 녹양방면 승강장,1. 3번 출입구 | 2. 개집표기 통과 | 3. [1F] 녹양방면 지상1층 엘리베이터 | 4. [2F] 녹양방면 지상2층 승강장 엘리베이터 | 5. [2F] 녹양방면 승강장
KR_1_0002,1호선,가능,1,출입구-승강장,4,1번 출입구 → 의정부 방면,1F → 2F,5,0,0,1번 출입구 → 개집표기 통과 → [1F] 의정부방면 지상1층 엘리베이터 → [2F] 의정부방면 지상2층 승강장 엘리베이터 → [2F] 의정부방면 승강장,1. 1번 출입구 | 2. 개집표기 통과 | 3. [1F] 의정부방면 지상1층 엘리베이터 | 4. [2F] 의정부방면 지상2층 승강장 엘리베이터 | 5. [2F] 의정부방면 승강장
KR_1_0002,1호선,가능,1,출입구-승강장,5,2번 출입구 → 의정부 방면,1F → 2F,5,0,0,2번 출입구 → 개집표기 통과 → [1F] 의정부방면 지상1층 엘리베이터 → [2F] 의정부방면 지상2층 승강장 엘리베이터 → [2F] 의정부방면 승강장,1. 2번 출입구 | 2. 개집표기 통과 | 3. [1F] 의정부방면 지상1층 엘리베이터 | 4. [2F] 의정부방면 지상2층 승강장 엘리베이터 | 5. [2F] 의정부방면 승강장
KR_1_0002,1호선,가능,1,출입구-승강장,6,3번 출입구 → 의정부 방면,1F → 2F,5,0,0,3번 출입구 → 개집표기 통과 → [1F] 의정부방면 지상1층 엘리베이터 → [2F] 의정부방면 지상2층 승강장 엘리베이터 → [2F] 의정부방면 승강장,1. 3번 출입구 | 2. 개집표기 통과 | 3. [1F] 의정부방면 지상1층 엘리베이터 | 4. [2F] 의정부방면 지상2층 승강장 엘리베이터 | 5. [2F] 의정부방면 승강장
KR_1_0470,1호선,의정부,1,출입구-승강장,1,1번 출입구 옆 엘리베이터 → 가능 방면 승강장,1F → 3F → 1F,6,2,0,"1번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 가능 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 가능 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,2,1번 출입구 옆 엘리베이터 → 회룡 방면 승강장,1F → 3F → 1F,6,2,0,"1번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 회룡 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 회룡 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,3,3번 출입구 옆 엘리베이터 → 가능 방면 승강장,1F → 3F → 1F,6,2,0,"3번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 가능 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 가능 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,4,3번 출입구 옆 엘리베이터 → 회룡 방면 승강장,1F → 3F → 1F,6,2,0,"3번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 회룡 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 회룡 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,5,4번 출입구 옆 엘리베이터 → 가능 방면 승강장,1F → 3F → 1F,6,2,0,"4번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 가능 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 4번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 가능 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,6,4번 출입구 옆 엘리베이터 → 회룡 방면 승강장,1F → 3F → 1F,6,2,0,"4번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 회룡 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 4번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 회룡 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,7,6번 출입구 옆 엘리베이터 → 가능 방면 승강장,1F → 3F → 1F,6,2,0,"6번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 가능 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 6번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 가능 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,8,6번 출입구 옆 엘리베이터 → 회룡 방면 승강장,1F → 3F → 1F,6,2,0,"6번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 회룡 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 6번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 회룡 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,9,7번 출입구 옆 엘리베이터 → 가능 방면 승강장,1F → 3F → 1F,6,2,0,"7번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 가능 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 가능 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 가능 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0470,1호선,의정부,1,출입구-승강장,10,7번 출입구 옆 엘리베이터 → 회룡 방면 승강장,1F → 3F → 1F,6,2,0,"7번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) → [3F] 대합실로 이동 → [3F] 표 내는 곳 통과 → 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) → [1F] 회룡 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 7번 출입구 옆 엘리베이터(으)로 2개 층 올라가기 (1F → 3F, 엘리베이터) | 2. [3F] 대합실로 이동 | 3. [3F] 표 내는 곳 통과 | 4. 회룡 방면 엘리베이터(으)로 2개 층 내려가기 (3F → 1F, 엘리베이터) | 5. [1F] 회룡 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,1,1번 출입구 옆 엘리베이터 → 의정부 방면,1F → 2F → 1F,6,2,0,"1번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 대합실 이동 → [2F] 표 내는곳 통과 → 의정부 방면 엘리베이터(2호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 의정부 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 2. [2F] 대합실 이동 | 3. [2F] 표 내는곳 통과 | 4. 의정부 방면 엘리베이터(2호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) | 5. [1F] 의정부 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,2,1번 출입구 옆 엘리베이터 → 망월사 방면,1F → 2F → 1F,6,2,0,"1번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 대합실 이동 → [2F] 표 내는곳 통과 → 망월사 방면 엘리베이터(1호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 망월사 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 1번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 2. [2F] 대합실 이동 | 3. [2F] 표 내는곳 통과 | 4. 망월사 방면 엘리베이터(1호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) | 5. [1F] 망월사 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,3,2번 출입구 옆 엘리베이터 → 의정부 방면,1F → 2F → 1F,6,2,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 대합실 이동 → [2F] 표 내는곳 통과 → 의정부 방면 엘리베이터(2호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 의정부 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 2. [2F] 대합실 이동 | 3. [2F] 표 내는곳 통과 | 4. 의정부 방면 엘리베이터(2호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) | 5. [1F] 의정부 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,4,2번 출입구 옆 엘리베이터 → 망월사 방면,1F → 2F → 1F,6,2,0,"2번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 대합실 이동 → [2F] 표 내는곳 통과 → 망월사 방면 엘리베이터(1호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 망월사 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 2번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 2. [2F] 대합실 이동 | 3. [2F] 표 내는곳 통과 | 4. 망월사 방면 엘리베이터(1호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) | 5. [1F] 망월사 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,5,3번 출입구 옆 엘리베이터 → 의정부 방면,1F → 2F → 1F,6,2,0,"3번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 대합실 이동 → [2F] 표 내는곳 통과 → 의정부 방면 엘리베이터(2호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 의정부 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 2. [2F] 대합실 이동 | 3. [2F] 표 내는곳 통과 | 4. 의정부 방면 엘리베이터(2호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) | 5. [1F] 의정부 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,6,3번 출입구 옆 엘리베이터 → 망월사 방면,1F → 2F → 1F,6,2,0,"3번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 대합실 이동 → [2F] 표 내는곳 통과 → 망월사 방면 엘리베이터(1호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 망월사 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. 3번 출입구 옆 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 2. [2F] 대합실 이동 | 3. [2F] 표 내는곳 통과 | 4. 망월사 방면 엘리베이터(1호기)(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) | 5. [1F] 망월사 방면 승강장으로 이동 | 6. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,7,5번 출입구 옆 엘리베이터 → 의정부 방면,1F → 2F → 1F,7,2,0,"[1F] 대합실 이동 → [1F] 표 내는 곳 통과 → 대합실 방면 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 의정부 방면 엘리베이터 이동 → 의정부 방면 엘리베이터(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 의정부 방면 승강장으로 이동 → [1F] 승차 (휠체어칸)","1. [1F] 대합실 이동 | 2. [1F] 표 내는 곳 통과 | 3. 대합실 방면 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 4. [2F] 의정부 방면 엘리베이터 이동 | 5. 의정부 방면 엘리베이터(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) | 6. [1F] 의정부 방면 승강장으로 이동 | 7. [1F] 승차 (휠체어칸)"
KR_1_0606,1호선,회룡,1,출입구-승강장,8,5번 출입구 옆 엘리베이터 → 망월사 방면,1F,4,0,0,[1F] 대합실 이동 → [1F] 표 내는 곳 통과 후 망월사 방면 승강장 으로 이동 → [1F] 승차 (휠체어칸) → 5번 출입구 옆 엘리베이터 이용 (엘리베이터),1. [1F] 대합실 이동 | 2. [1F] 표 내는 곳 통과 후 망월사 방면 승강장 으로 이동 | 3. [1F] 승차 (휠체어칸) | 4. 5번 출입구 옆 엘리베이터 이용 (엘리베이터)
KR_1_0606,1호선,회룡,3,환승,1,1호선 의정부 방면 → 의정부 발곡 방면,1F → 2F,7,1,0,"[1F] 1호선 의정부 방면 승강장 하차 → 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) → [2F] 1호선 대합실 이동 → [2F] 표 내는 곳 옆 환승통로 이동 → [2F] 표 내는 곳 통과 → [2F] 의정부 발곡 방면 승강장으로 이동 → [2F] 승차 (휠체어칸)","1. [1F] 1호선 의정부 방면 승강장 하차 | 2. 1호선 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (1F → 2F, 엘리베이터) | 3. [2F] 1호선 대합실 이동 | 4. [2F] 표 내는 곳 옆 환승통로 이동 | 5. [2F] 표 내는 곳 통과 | 6. [2F] 의정부 발곡 방면 승강장으로 이동 | 7. [2F] 승차 (휠체어칸)"
