station_id,ln_nm,stin_nm,from_line,from_direction,to_line,to_direction,floor_sequence,n_steps,n_elevator,n_escalator,guide_text
S1_1_0296,1호선,서울역,1호선,남영,경의중앙선,신촌,B2 → 1F → 2F → 1F,9,2,0,"[B2] 1호선 남영 방면 승강장 하차 → [B2] 엘리베이터로 (B1) 대합실로 이동 → [B2] 2번 출구 외부 1호기 엘리베이터로 이동 → [B2] 외부 1호기 엘리베이터로 (1F) 지상 이동 → 남영방면 승강장 7-1 부근 승강장 엘리베이터(으)로 2개 층 올라가기 (B2 → 1F, 엘리베이터) → [1F] 지상에서 (2F) 경의중앙선 역사로 이동 (경의중앙선에서는 지상 대합실을 2층, 승강장을 1층으로 구분) → 경의중앙선 역사에서 승강장 엘리베이터(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → [1F] 경의중앙선 신촌 방면 승강장으로 이동 → [1F] 승차(휠체어칸)"
S1_1_0296,1호선,서울역,1호선,시청,,공항철도 공덕,B2 → B1 → 2F → B3 → B7,11,3,0,"[B2] 1호선 시청 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [2F] KTX 기차역 대합실 이동 → [2F] 기차역 서부역 방면 ③번 출구 이동 → [2F] 공항철도 대합실로 이동 → 공항철도 엘리베이터(으)로 4개 층 내려가기 (2F → B3, 엘리베이터) → [B3] 공항철도 대합실로 이동 → 공항철도 공덕 방면 엘리베이터(으)로 4개 층 내려가기 (B3 → B7, 엘리베이터) → [B7] 공항철도 공덕 방면 승강장으로 이동 → [B7] 승차 (휠체어칸)"
S1_1_0296,1호선,서울역,1호선,남영,,공항철도 공덕,B2 → B1 → 2F → B3 → B7,11,3,0,"[B2] 1호선 남영 방면 승강장 하차 → 대합실 방향 엘리베이터(으)로 1개 층 올라가기 (B2 → B1, 엘리베이터) → [B1] 대합실로 이동 → [2F] KTX 기차역 대합실 이동 → [2F] 기차역 서부역 방면 ③번 출구 이동 → [2F] 공항철도 대합실로 이동 → 공항철도 엘리베이터(으)로 4개 층 내려가기 (2F → B3, 엘리베이터) → [B3] 공항철도 대합실로 이동 → 공항철도 공덕 방면 엘리베이터(으)로 4개 층 내려가기 (B3 → B7, 엘리베이터) → [B7] 공항철도 공덕 방면 승강장으로 이동 → [B7] 승차 (휠체어칸)"
KR_1_0447,1호선,용산,1호선,이촌방면 승강장,,효창공원앞방면 승강장,1F → 3F → 1F,6,0,0,이촌방면 승강장 → [1F] 이촌방면 지상1층 엘리베이터 → [3F] 이촌방면 지상3층 엘리베이터 → [3F] 효창공원앞방면 지상3층 엘리베이터 → [1F] 효창공원앞방면 지상1층 승강장 엘리베이터 → [1F] 효창공원앞방면 승강장
KR_1_0447,1호선,용산,1호선,남영방면 승강장,,효창공원앞방면 승강장,1F → 3F → 1F,6,0,0,남영방면 승강장 → [1F] 남영방면 지상1층 엘리베이터 → [3F] 남영방면 지상3층 엘리베이터 → [3F] 효창공원앞방면 지상3층 엘리베이터 → [1F] 효창공원앞방면 지상1층 승강장 엘리베이터 → [1F] 효창공원앞방면 승강장
KR_1_0447,1호선,용산,1호선,노량진방면 승강장,,효창공원앞방면 승강장,1F → 3F → 1F,6,0,0,노량진방면 승강장 → [1F] 노량진방면 지상1층 엘리베이터 → [3F] 노량진방면 지상3층 엘리베이터 → [3F] 효창공원앞방면 지상3층 엘리베이터 → [1F] 효창공원앞방면 지상1층 승강장 엘리베이터 → [1F] 효창공원앞방면 승강장
KR_1_0447,1호선,용산,1호선,효창공원앞방면 승강장,,이촌방면 승강장,1F → 3F → 1F,6,0,0,효창공원앞방면 승강장 → [1F] 효창공원앞방면 지상1층 엘리베이터 → [3F] 효창공원앞방면 지상3층 엘리베이터 → [3F] 이촌방면 지상3층 엘리베이터 → [1F] 이촌방면 지상1층 승강장 엘리베이터 → [1F] 이촌방면 승강장
KR_1_0447,1호선,용산,1호선,남영방면 승강장,,이촌방면 승강장,1F → 3F → 1F,6,0,0,남영방면 승강장 → [1F] 남영방면 지상1층 엘리베이터 → [3F] 남영방면 지상3층 엘리베이터 → [3F] 이촌방면 지상3층 엘리베이터 → [1F] 이촌방면 지상1층 승강장 엘리베이터 → [1F] 이촌방면 승강장
KR_1_0447,1호선,용산,1호선,노량진방면 승강장,,이촌방면 승강장,1F → 3F → 1F,6,0,0,노량진방면 승강장 → [1F] 노량진방면 지상1층 엘리베이터 → [3F] 노량진방면 지상3층 엘리베이터 → [3F] 이촌방면 지상3층 엘리베이터 → [1F] 이촌방면 지상1층 승강장 엘리베이터 → [1F] 이촌방면 승강장
KR_1_0114,1호선,노량진,1호선,용산방면 승강장,,노들방면 승강장,1F → B1 → B2,6,0,0,용산방면 승강장 → [1F] 용산방면 지상1층 승강장 엘리베이터 → [B1] 용산방면 지하1층 엘리베이터 → [B1] 노들방면 지하1층 엘리베이터 → [B2] 노들방면 지하2층 승강장 엘리베이터 → [B2] 노들방면 승강장
KR_1_0114,1호선,노량진,1호선,용산방면 승강장,,샛강방면 승강장,1F → B1 → B2,6,0,0,용산방면 승강장 → [1F] 용산방면 지상1층 승강장 엘리베이터 → [B1] 용산방면 지하1층 엘리베이터 → [B1] 샛강방면 지하1층 엘리베이터 → [B2] 샛강방면 지하2층 승강장 엘리베이터 → [B2] 샛강방면 승강장
KR_1_0114,1호선,노량진,1호선,대방방면 승강장,,노들방면 승강장,1F → B1 → B2,6,0,0,대방방면 승강장 → [1F] 대방방면 지상1층 승강장 엘리베이터 → [B1] 대방방면 지하1층 엘리베이터 → [B1] 노들방면 지하1층 엘리베이터 → [B2] 노들방면 지하2층 승강장 엘리베이터 → [B2] 노들방면 승강장
KR_1_0351,1호선,신길,1호선,1호선 대방 방면 승강장,5호선,영등포시장,B1,3,0,0,[B1] 지하1층 이동 후 환승통로 이용 → [B1] 승강장 이동 → 영등포시장 방면 휠체어리프트 이용 (휠체어리프트)
KR_1_0351,1호선,신길,1호선,1호선 대방 방면 승강장,5호선,여의도,B1,3,0,0,[B1] 지하1층 이동 후 환승통로 이용 → [B1] 승강장 이동 → 여의도 방면 휠체어리프트 이용 (휠체어리프트)
KR_1_0351,1호선,신길,1호선,1호선 영등포 방면 승강장,5호선,영등포시장,B1,3,0,0,[B1] 지하1층 이동 후 환승통로 이용 → [B1] 승강장 이동 → 영등포시장 방면 휠체어리프트 이용 (휠체어리프트)
KR_1_0351,1호선,신길,1호선,1호선 영등포 방면 승강장,5호선,여의도,B1,3,0,0,[B1] 지하1층 이동 후 환승통로 이용 → [B1] 승강장 이동 → 여의도 방면 휠체어리프트 이용 (휠체어리프트)
KR_1_0359,1호선,신도림,1호선,1호선 의정부 방면 승강장,2호선,대림,B1 → B2,4,1,0,"[B1] 지하1층 이동 → [B1] 대림방면 환승통로 이용 → 4번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 대림방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 의정부 방면 승강장,2호선,문래,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 4번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 문래방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 의정부 방면 승강장,2호선,도림천,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 4번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 도림천방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 용산 방면 승강장,2호선,대림,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 4번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 대림방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 용산 방면 승강장,2호선,문래,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 4번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 문래방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 용산 방면 승강장,2호선,도림천,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 4번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 도림천방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 인천ㆍ천안 방면 승강장,2호선,대림,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 2번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 대림방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 인천ㆍ천안 방면 승강장,2호선,문래,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 2번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 문래방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0359,1호선,신도림,1호선,1호선 인천ㆍ천안 방면 승강장,2호선,도림천,B1 → B2,3,1,0,"[B1] 지하1층 이동 → 2번칸 근처 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 도림천방면 엘리베이터 이용후 지하2층 승강장 이동 이용 (엘리베이터)"
KR_1_0435,1호선,온수,1호선,1호선 오류동 방면 승강장,7호선,까치울,2F → 1F → B1 → B2,5,3,0,"3번칸 근처 엘리베이터 이용 지상2층 이동(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 지상1층 3번출입구 근처 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 지하1층 이동 → 개집표기 안쪽 까치울 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 지하2층 승강장 이동"
KR_1_0435,1호선,온수,1호선,1호선 역곡 방면 승강장,7호선,까치울,2F → 1F → B1 → B2,5,3,0,"7번칸 근처 엘리베이터 이용 지상2층 이동(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 지상1층 3번출입구 근처 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 지하1층 이동 → 개집표기 안쪽 까치울 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 지하2층 승강장 이동"
KR_1_0435,1호선,온수,1호선,1호선 오류동 방면 승강장,7호선,천왕,2F → 1F → B1 → B2,5,3,0,"3번칸 근처 엘리베이터 이용 지상2층 이동(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 지상1층 3번출입구 근처 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 지하1층 이동 → 개집표기 안쪽 천왕 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 지하2층 승강장 이동"
KR_1_0435,1호선,온수,1호선,1호선 역곡 방면 승강장,7호선,천왕,2F → 1F → B1 → B2,5,3,0,"7번칸 근처 엘리베이터 이용 지상2층 이동(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 지상1층 3번출입구 근처 엘리베이터(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → [B1] 지하1층 이동 → 개집표기 안쪽 천왕 방면 엘리베이터(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → [B2] 지하2층 승강장 이동"
KR_1_0249,1호선,부평,1호선,1호선 주안 방면 승강장,인천1호선,동수,B1 → B4,4,1,0,"[B1] 지하1층 이동 → [B1] 환승통로 이용 → 5번출입구 근처 동수방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
KR_1_0249,1호선,부평,1호선,1호선 주안 방면 승강장,인천1호선,부평시장,B1 → B4,4,1,0,"[B1] 지하1층 이동 → [B1] 환승통로 이용 → 5번출입구 근처 부평시장방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
KR_1_0249,1호선,부평,1호선,1호선 부개 방면 승강장,인천1호선,동수,B1 → B4,4,1,0,"[B1] 지하1층 이동 → [B1] 환승통로 이용 → 5번출입구 근처 동수방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
KR_1_0249,1호선,부평,1호선,1호선 부개 방면 승강장,인천1호선,부평시장,B1 → B4,4,1,0,"[B1] 지하1층 이동 → [B1] 환승통로 이용 → 5번출입구 근처 부평시장방면 엘리베이터(으)로 3개 층 내려가기 (B1 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
KR_1_0519,1호선,주안,1호선,도화방면 승강장,,시민공원방면 승강장,1F → B1 → B3,6,0,0,도화방면 승강장 → [1F] 도화방면 지상1층 승강장 엘리베이터 → [B1] 도화방면 지하1층 엘리베이터 → [B1] 시민공원방면 지하1층 엘리베이터 → [B3] 시민공원방면 지하3층 승강장 엘리베이터 → [B3] 시민공원방면 승강장
KR_1_0519,1호선,주안,1호선,도화방면 승강장,,주안국가산단방면 승강장,1F → B1 → B2 → B3,8,0,0,도화방면 승강장 → [1F] 도화방면 지상1층 상강장 엘리베이터 → [B1] 도화방면 지하1층 엘리베이터 → [B1] 주안국가산단방면 지하1층 엘리베이터 → [B2] 주안국가산단방면 지하2층엘리베이터 → [B2] 주안국가산단방면 지하2층 승강장 엘리베이터 → [B3] 주안국가산단방면 지하3층 승강장 엘리베이터 → [B3] 주안국가산단방면 승강장
KR_1_0519,1호선,주안,1호선,간석방면 승강장,,시민공원방면 승강장,1F → B1 → B3,6,0,0,간석방면 승강장 → [1F] 간석방면 지상1층 승강장 엘리베이터 → [B1] 간석방면 지하1층 엘리베이터 → [B1] 시민공원방면 지하1층 엘리베이터 → [B3] 시민공원방면 지하3층 승강장 엘리베이터 → [B3] 시민공원방면 승강장
KR_1_0519,1호선,주안,1호선,간석방면 승강장,,주안국가산단방면 승강장,1F → B1 → B2 → B3,8,0,0,간석방면 승강장 → [1F] 간석방면 지상1층 상강장 엘리베이터 → [B1] 간석방면 지하1층 엘리베이터 → [B1] 주안국가산단방면 지하1층 엘리베이터 → [B2] 주안국가산단방면 지하2층엘리베이터 → [B2] 주안국가산단방면 지하2층 승강장 엘리베이터 → [B3] 주안국가산단방면 지하3층 승강장 엘리베이터 → [B3] 주안국가산단방면 승강장
KR_1_0481,1호선,인천,1호선,동인천방면 승강장,,신포방면 승강장,1F → B1 → B3,6,0,0,동인천방면 승강장 → [1F] 동인천방면 지상1층 승강장 엘리베이터 → [B1] 동인천방면 지하1층 엘리베이터 → [B1] 신포방면 지하1층 엘리베이터 → [B3] 신포방면 지하3층 승강장 엘리베이터 → [B3] 신포방면 승강장
KR_1_0004,1호선,가산디지털단지,1호선,1호선 독산 방면 승강장,7호선,철산,2F → 1F → B1 → B2 → B4,6,4,0,"[2F] 지상2층 이동후 개집표기 밖으로 이동 → 6번칸 근처 엘리베이터(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 7번출입구 근처 엘리베이터 이용 후 지상1층으로 이동(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → 6번출입구 근처 엘리베이터 이용 후 지하1층 이동(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 철산방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
KR_1_0004,1호선,가산디지털단지,1호선,1호선 독산 방면 승강장,7호선,남구로,2F → 1F → B1 → B2 → B4,6,4,0,"[2F] 지상2층 이동후 개집표기 밖으로 이동 → 6번칸 근처 엘리베이터(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 7번출입구 근처 엘리베이터 이용 후 지상1층으로 이동(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → 6번출입구 근처 엘리베이터 이용 후 지하1층 이동(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 남구로방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
KR_1_0004,1호선,가산디지털단지,1호선,1호선 구로 방면 승강장,7호선,철산,2F → 1F → B1 → B2 → B4,6,4,0,"[2F] 지상2층 이동후 개집표기 밖으로 이동 → 3번칸 근처 엘리베이터(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 7번출입구 근처 엘리베이터 이용 후 지상1층으로 이동(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → 6번출입구 근처 엘리베이터 이용 후 지하1층 이동(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 철산방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
KR_1_0004,1호선,가산디지털단지,1호선,1호선 구로 방면 승강장,7호선,남구로,2F → 1F → B1 → B2 → B4,6,4,0,"[2F] 지상2층 이동후 개집표기 밖으로 이동 → 3번칸 근처 엘리베이터(으)로 1개 층 내려가기 (2F → 1F, 엘리베이터) → 7번출입구 근처 엘리베이터 이용 후 지상1층으로 이동(으)로 1개 층 내려가기 (1F → B1, 엘리베이터) → 6번출입구 근처 엘리베이터 이용 후 지하1층 이동(으)로 1개 층 내려가기 (B1 → B2, 엘리베이터) → 남구로방면 엘리베이터(으)로 2개 층 내려가기 (B2 → B4, 엘리베이터) → [B4] 지하4층 승강장 이동"
